month,number,mean_distance
1,5,4.025612031287929
2,5,4.025612031287929
3,5,4.025612031287929
4,31,4.46416904342642
5,31,4.46416904342642
6,31,4.46416904342642
7,140,4.612318589511704
8,179,4.7020165938528455
9,179,4.7020165938528455
10,285,4.712640147609503
11,519,4.940466845785234
12,519,4.940466845785234
