month,number,mean_distance
1,8,3.5867832005378952
2,8,3.5867832005378952
3,8,3.5867832005378952
4,8,3.5867832005378952
5,8,3.5867832005378952
6,8,3.5867832005378952
7,8,3.5867832005378952
8,8,3.5867832005378952
9,8,3.5867832005378952
10,13,4.703093682709533
11,49,4.616207938760884
12,49,4.616207938760884
