run_times,number,distance
662,1126,6.476478629917181
663,210,6.3433329969079635
664,988,6.535614017605733
665,1253,6.550320058470444
666,1331,6.578452820548042
667,1299,6.545029115281291
668,1000,6.5139127159126
669,1226,6.617451035014788
670,917,6.462469268237416
671,931,6.474954203074888
672,991,6.524290583854263
673,1059,6.524882621833616
674,1125,6.493874277897107
675,924,6.488685136042769
676,1121,6.478248196449997
677,1371,6.647071778292326
678,1114,6.542511183779053
679,1174,6.521209719969401
680,999,6.473298482008747
681,1094,6.524034376688313
682,1003,6.518271197693916
683,987,6.478929003236386
684,895,6.49904309117458
685,1181,6.53390353488472
686,1111,6.562486057647608
687,1212,6.5587353500571375
688,997,6.5209258387753914
689,971,6.494860322783839
690,1214,6.534306454854473
691,948,6.5326785023580864
692,972,6.480981226984347
693,926,6.468085615122501
694,1175,6.539717119837476
695,1272,6.544129234804236
696,803,6.432906019916381
697,1013,6.4925031444307875
698,1050,6.482019904147286
699,1507,6.682855563915996
700,1216,6.556753896417761
701,586,6.3531172812779
702,1149,6.5364123662041855
703,1220,6.59676364205709
704,1193,6.554773687642371
705,1356,6.6142120289661355
706,830,6.462833319016471
707,825,6.3890964784089554
708,886,6.462760130128356
709,1174,6.554047450917301
710,969,6.501089577431609
711,1286,6.610153831600849
712,934,6.466907418435559
713,843,6.455584548161634
714,1065,6.502193577379231
715,683,6.519440433110674
716,1212,6.513677737043085
717,1312,6.548532337742653
718,1064,6.470011033706661
719,1051,6.534072589883084
720,1210,6.559696406204965
721,1064,6.472803735472794
722,941,6.484043758184819
723,669,6.450765952286737
724,1223,6.601538901626606
725,1022,6.5219638183521775
726,1084,6.506622146891047
727,1191,6.550046171861991
728,968,6.467178237729585
729,1017,6.536412266081025
730,1022,6.4977936771718285
731,1280,6.6215356702346515
732,1152,6.54765748535293
733,818,6.456373075941569
734,1423,6.573157863965252
735,985,6.5480453266819545
736,1128,6.5565338595474305
737,1250,6.527966217149069
738,1103,6.475977501760082
739,964,6.471857487567381
740,1008,6.506324995367504
741,1254,6.532630320789129
742,431,6.402676575752958
743,965,6.3560473662032235
744,1262,6.587336252318126
745,1150,6.568945390798412
746,1080,6.6153506582146715
747,1156,6.529950195494609
748,1009,6.459761618969227
749,976,6.519726908592809
750,1221,6.521628799127952
751,1131,6.599895755341515
752,1214,6.541258371147057
753,1123,6.546101352194146
754,919,6.4883845812295595
755,1076,6.538890964142706
756,1122,6.561950679379708
757,1047,6.514547739104531
758,1195,6.529884772000389
759,722,6.38686694482879
760,1100,6.556874881408361
761,1219,6.5864587058383135
762,794,6.4455513896955114
763,1082,6.530641634284916
764,1077,6.579875403548835
765,956,6.501928683630069
766,946,6.439307150748123
767,1141,6.481116301694496
768,838,6.431790370634406
769,1166,6.615720200214569
770,1168,6.492967737102892
771,1166,6.471389188812671
772,1054,6.4936644664671865
773,1214,6.645736652837336
774,867,6.530847545038012
775,1033,6.501987241064298
776,696,6.497789600835226
777,1257,6.6187074970886774
778,1017,6.531111312391285
779,1146,6.451706220277628
780,1227,6.588548673500967
781,1131,6.568638391325778
782,1244,6.639497263698044
783,1193,6.600179044975491
784,1092,6.551926799100239
785,976,6.480906093762718
786,989,6.505085111771673
787,1273,6.581266203020972
788,868,6.449931408420978
789,1029,6.47604098751352
790,797,6.431704525928986
791,1086,6.478173127144993
792,1000,6.529877659950639
793,1013,6.465210037743297
794,1233,6.516828315492222
795,1265,6.57737512172851
796,1326,6.548329396226119
797,559,6.419791855190686
798,800,6.505406227295318
799,1227,6.559464889174814
800,1317,6.526880934207846
801,1217,6.552119045469658
802,1111,6.533419622048245
803,772,6.544898836286873
804,1263,6.591087100731391
805,1003,6.448613191773369
806,878,6.505177225594367
807,734,6.398851889756274
808,1030,6.425685648821639
809,941,6.430203472216377
810,1413,6.624070062229534
811,1130,6.560332469388313
812,879,6.498357996557547
813,819,6.441696128690965
814,1084,6.490726408600027
815,996,6.4678567129762685
816,751,6.452967725992738
817,823,6.487813858538451
818,963,6.442890731406328
819,1039,6.543527390548352
820,1163,6.517603391210015
821,1172,6.473050255300286
822,502,6.424095297631883
823,857,6.487309810415653
824,1276,6.6084782324635345
825,1085,6.478591779221564
826,740,6.495227563955239
827,1211,6.52448315368581
828,1287,6.559874185811163
829,1251,6.615385900280062
830,1211,6.549668615139294
831,1257,6.516831877604503
832,1048,6.528461780000922
833,1152,6.567314673499479
834,1218,6.55863819611954
835,1110,6.486762838901445
836,956,6.497734126329545
837,1146,6.52768013386261
838,1079,6.4822108862763335
839,1231,6.567904487921527
840,822,6.451584874846529
841,607,6.453022518541898
842,755,6.456980526003713
843,1348,6.568169766053782
844,1288,6.596911355408726
845,879,6.4878344846232885
846,800,6.406059076304897
847,1143,6.550953525561109
848,860,6.529320235796238
849,776,6.491447180583716
850,1319,6.535105723626087
851,968,6.552592365728484
852,714,6.4794351073413194
853,942,6.513982233014584
854,803,6.445756592313169
855,549,6.487703008467035
856,1377,6.626869146040391
857,993,6.496796999230734
858,922,6.493685885445989
859,607,6.483856003165821
860,947,6.537532085531128
861,1177,6.564087653944154
862,1251,6.529100342971508
863,919,6.448739820735922
864,1172,6.5996432423842135
865,943,6.55240764371133
866,1021,6.524016556112029
867,1307,6.5447659241104725
868,1164,6.56130392799523
869,1073,6.511952955529364
870,1070,6.506502443612821
871,1165,6.530089771687946
872,1164,6.537696692989529
873,1173,6.539084464010119
874,858,6.4684280141313595
875,1203,6.492900932009766
876,954,6.526834674473789
877,1118,6.581428445984179
878,1099,6.5333890017463965
879,1186,6.560815625152559
880,1033,6.506573561194977
881,908,6.4582409633282065
882,1133,6.474535126647196
883,1162,6.51181557851081
884,1302,6.565141182339456
885,1000,6.524708971830425
886,979,6.535634515940497
887,1220,6.553038204497138
888,1300,6.519342055720237
889,886,6.454025543501159
890,1208,6.497920872288588
891,939,6.435173810865124
892,1120,6.5315070687526635
893,753,6.44215977796535
894,1216,6.557586129020723
895,829,6.422384362513992
896,1104,6.492812843572752
897,1188,6.596484554713484
898,1014,6.432674740651465
899,901,6.5568607450919725
900,790,6.462552673866542
901,1205,6.598172642372471
902,807,6.485024397435224
903,1211,6.58799941709663
904,1288,6.535512012727735
905,1182,6.505429359535067
906,788,6.388532034702479
907,1106,6.523272061885569
908,1142,6.598412316977459
909,760,6.531307675016348
910,1024,6.549013991252923
911,894,6.499335348856093
912,1138,6.528212148082469
913,1358,6.575046284511942
914,1132,6.560919031062172
915,1352,6.582421653487268
916,948,6.473512488931438
917,1171,6.567681114304986
918,1182,6.588045679933622
919,1032,6.519067883721014
920,1182,6.529669801696593
921,1227,6.590717620709147
922,1004,6.500643529581994
923,1103,6.49362493490321
924,1317,6.588475527938228
925,835,6.380285151471996
926,1162,6.490057462683871
927,1294,6.565187071877677
928,1024,6.416659165982194
929,1162,6.568339170326146
930,1078,6.453792159915478
931,1079,6.51458678263952
932,1122,6.452051349605722
933,1310,6.573189646284909
934,1133,6.55725976173492
935,1096,6.558939611485878
936,1229,6.524899610982712
937,1396,6.609931900942249
938,908,6.420394925389357
939,1050,6.475628153954481
940,819,6.466734669123848
941,1188,6.517070996822206
942,1184,6.516849740619716
943,691,6.4101468585881864
944,877,6.513259948544816
945,1136,6.580681980753828
946,736,6.493796859411259
947,1215,6.52345352787477
948,1086,6.571312375455926
949,1023,6.491071648005184
950,1099,6.598525506634609
951,982,6.495140996963354
952,805,6.4608257330931735
953,1060,6.520715062590719
954,1138,6.47915782355369
955,1106,6.512473989645234
956,1000,6.559210604405427
957,1139,6.494247037847054
958,934,6.425779709445574
959,1301,6.579722011433698
960,1191,6.508473782230871
961,1228,6.55613305839106
962,819,6.404039879988881
963,837,6.444577352124345
964,991,6.471690651279676
965,910,6.4698125161749696
966,1248,6.548180747209429
967,1183,6.583918792595008
968,1130,6.547032335401442
969,1119,6.543543372473634
970,1127,6.506303678815293
971,836,6.42750959763642
972,1024,6.497881956141242
973,1216,6.494789458910485
974,1253,6.521521928036846
975,1224,6.55157671311785
976,901,6.503049349032189
977,1171,6.56704516480581
978,1067,6.506459539965888
979,900,6.5157537022686975
980,1326,6.485475891404966
981,969,6.512864331702864
982,1160,6.555447499075776
983,1143,6.459269535345224
984,1107,6.539800998067429
985,1195,6.60854185575783
986,991,6.543529268334881
987,768,6.482333429715737
988,1312,6.572850574980844
989,1108,6.479745197823588
990,1191,6.528069009514436
991,757,6.509466655661745
992,1210,6.548538414857278
993,864,6.457211842717101
994,1107,6.57898201584727
995,875,6.477896484365534
996,1247,6.586241521946766
997,871,6.596017534254541
998,1286,6.531563074256414
999,963,6.48928841844458
1000,1118,6.523325593871171
