run_times,number,distance
652,50,4.322559833756028
653,38,4.622737983858795
654,34,4.3932965297790325
655,55,4.2554712488995285
656,75,4.372688400059497
657,74,4.171149696992187
658,53,3.8939904302709363
659,73,4.363801754085042
660,84,4.460523611481013
661,52,4.355157151315009
662,74,4.2923683677912265
663,70,4.230727450949846
664,41,4.150490402685707
665,74,4.4929635315900125
666,74,4.631989719636548
667,61,4.243883371429737
668,72,4.414625772840713
669,76,4.404755562741671
670,73,4.461074714370464
671,54,4.2182281753693065
672,23,4.397739496620165
673,98,4.175771880839326
674,39,4.359979551743751
675,95,4.196463585187722
676,67,4.058459717525658
677,58,4.067955575460844
678,61,4.458360163703261
679,63,4.07848590046921
680,94,4.3144198508830245
681,60,4.369183308735162
682,93,4.267417232667047
683,50,4.084308432547841
684,128,4.060088316849655
685,97,4.432593019778914
686,72,4.615316331363914
687,105,4.326403595264058
688,71,4.088098069003234
689,83,4.141315345029447
690,120,4.424931707658397
691,103,4.334233084111381
692,63,4.263707317861876
693,49,4.260395824920653
694,59,4.15748300757029
695,32,4.639265930186189
696,74,4.387370490355166
697,62,4.496060509074511
698,44,4.592805717790184
699,72,4.296226105418181
700,61,4.1481866300183095
701,74,4.500325871028043
702,77,4.43712521074699
703,61,4.716079292407387
704,93,4.188387569112942
705,118,4.383456515332077
706,38,4.3865131868627385
707,66,4.088615049767256
708,94,4.304665637503754
709,96,4.245165090791516
710,108,4.391363888056765
711,47,4.209864624934177
712,100,4.160894402484776
713,69,3.9312765397107317
714,55,4.2446488571496666
715,55,4.327304241733975
716,75,4.167348993393445
717,38,3.8728984463052383
718,63,4.4840147646913255
719,84,4.062939847045418
720,89,4.176746121892547
721,33,4.304610439262416
722,96,4.358639345996518
723,82,4.198633013521858
724,108,4.551163172856274
725,49,4.72566129341932
726,37,4.3161048256229595
727,121,4.181962375092262
728,29,3.9491804260702508
729,89,4.2472298503812835
730,81,4.5722078301314895
731,88,4.504753099463297
732,44,4.62468297174428
733,96,4.1554798519850396
734,49,4.447486246917657
735,97,4.0570336739054875
736,30,4.500231842090714
737,88,4.105869715370447
738,92,4.142403465202342
739,39,4.300254476437142
740,139,4.186666249603006
741,94,4.14768101196834
742,44,4.3758799194922595
743,68,4.141575410632226
744,59,4.087280060787024
745,48,4.086082704348683
746,47,4.416165457571569
747,87,4.288205221845302
748,49,4.782806109769174
749,123,4.3834473947720785
750,50,4.403478818289681
751,90,4.35007432214387
752,109,4.273856174817054
753,89,4.268801192426461
754,93,4.349446243428132
755,40,4.255341264570512
756,128,4.301381135222303
757,54,4.216748666424297
758,50,4.079336661047881
759,50,4.589265908203884
760,98,4.235004299972419
761,31,4.353768210383377
762,69,4.351346205296062
763,119,4.117817908502242
764,121,4.20367716183248
765,61,4.543069732132825
766,115,4.215362323454783
767,94,4.169963958479158
768,77,4.26257804158572
769,59,4.306764418123032
770,86,4.394890537418019
771,65,4.278171294854468
772,43,3.99442389637339
773,60,4.189761803413239
774,74,4.314537062149179
775,77,4.585862687302814
776,95,4.4576932758091665
777,72,4.145982715899797
778,56,4.352528066041966
779,83,3.997772161778893
780,64,4.529149267740118
781,106,4.336052833382997
782,66,4.316913614249116
783,102,4.425706778149903
784,74,4.457689593883536
785,47,4.1532195035749275
786,65,4.437868105406945
787,67,4.169419396185825
788,41,4.369122428301528
789,67,4.247674606554117
790,62,4.529442311477001
791,90,4.321222965209087
792,83,4.37560804420813
793,85,4.433576764468836
794,80,4.261631201204791
795,57,4.521435792517763
796,53,4.434770521306093
797,36,4.107676423744647
798,90,4.1859419177254065
799,70,3.7760046043396738
800,65,4.169276501246683
801,123,4.117173107363698
802,59,4.256638497061764
803,54,4.175448023371581
804,91,4.205743844903596
805,56,4.291969361614732
806,64,4.314150888510279
807,64,3.737789243286554
808,63,4.442745946242284
809,13,4.6571520513955385
810,42,4.551545799075509
811,52,4.332344126358411
812,65,4.115240796105856
813,86,4.4374942001112485
814,120,4.241856739078471
815,70,4.2935291465305605
816,68,4.509482789929768
817,72,4.512358034251448
818,51,4.0380824311440024
819,109,4.3576657219351995
820,62,4.531044459091721
821,69,4.565451471979325
822,132,4.159520615731663
823,94,4.085081419783374
824,90,4.142289969578324
825,58,4.444948132133759
826,75,4.092960750810173
827,79,4.4994860366159255
828,38,4.62045733350573
829,92,4.426745571729406
830,72,4.278242227543299
831,77,4.2970582091944785
832,99,3.9673896824262505
833,96,4.353462748010938
834,123,4.335311751427058
835,76,3.998786617525748
836,58,4.175018126188319
837,56,4.147368161660252
838,48,4.042387692105302
839,34,4.151657016304466
840,51,4.3519330058019685
841,100,4.3120795955488775
842,75,4.224731574180343
843,35,4.307047234060719
844,87,4.175288738935024
845,88,4.221502692571733
846,55,4.451624776788811
847,75,4.557845950470958
848,57,4.207588648326794
849,109,3.8924467562362577
850,75,4.4513088487834285
851,59,4.4134689976234975
852,54,4.176948499236566
853,95,4.283368951360744
854,142,4.235619156817872
855,102,4.183787103281625
856,20,4.688252619754829
857,94,4.116873511725931
858,77,4.20075367377681
859,38,4.241105190592055
860,94,4.504625297530128
861,90,4.321474801527241
862,106,4.184998129416717
863,93,4.313631677383375
864,97,4.295918259986588
865,62,4.239003838746851
866,59,4.378177011342627
867,44,4.319165786617085
868,88,4.136474494112165
869,65,4.078057313449139
870,67,4.0780994832686455
871,54,4.207556991984369
872,56,4.426625725416965
873,33,4.495313030066895
874,23,4.302567342097225
875,65,4.390910550057536
876,82,4.343986301521181
877,51,4.405155419492105
878,58,4.2901900802884265
879,47,4.1855386910266885
880,157,4.166517221523012
881,43,4.330510289154815
882,74,4.701796906318496
883,48,4.331355113998992
884,84,4.222743718687948
885,98,4.37561416079187
886,69,4.245089083727024
887,121,4.1979900317592795
888,54,4.468877572092795
889,68,4.264714520609576
890,40,4.127378223254578
891,90,4.518029580899485
892,89,4.157266619666483
893,135,4.304258628181728
894,35,3.934551863093169
895,102,4.233055590265
896,85,4.378404011720556
897,96,4.319054401387105
898,112,4.468369943738509
899,34,4.271167145314871
900,99,4.18144571473151
901,63,4.247752161908878
902,49,4.4285527027077825
903,72,4.1560155506493475
904,38,4.21419051522836
905,95,4.150494313602061
906,25,4.346898892799883
907,63,4.242937750829354
908,72,4.245139973166314
909,66,4.716746114561267
910,101,4.3773835747794525
911,24,4.431673689761714
912,70,4.467977472502786
913,24,4.142709399871372
914,40,4.398190288342304
915,69,4.0152818329032405
916,63,4.0890139486166905
917,104,4.375282059662911
918,80,4.514307711199165
919,56,4.841866251431384
920,67,4.139183982491166
921,53,4.200564470957252
922,67,4.220985208833664
923,44,4.429305141289553
924,83,4.12810226863861
925,65,4.070569485244298
926,98,4.436663748226074
927,36,4.906806976684672
928,91,4.108347272959839
929,64,4.56485724555348
930,60,4.50067376566264
931,45,4.460180080200827
932,33,4.025900199771734
933,46,4.512164671629639
934,79,4.229116125140773
935,139,4.243828432845547
936,62,4.379525463408927
937,84,4.526366044639896
938,102,4.151490576801993
939,101,4.252170891958346
940,38,4.594790650158566
941,91,4.055842661342456
942,38,4.508455282055054
943,38,4.63004224604631
944,55,4.160939433654534
945,46,4.520305695552445
946,28,4.238891476341436
947,42,4.264174136227852
948,77,4.2162179288919965
949,67,4.296140473529284
950,45,4.4393691595004485
951,102,4.316990897887836
952,60,4.710514899845122
953,35,4.647758934200662
954,47,4.348086804251304
955,54,4.396852306696576
956,94,4.296359712773393
957,57,4.359990246179614
958,23,4.190269121626619
959,49,4.230618260297218
960,91,4.112018593355857
961,48,4.184773425272303
962,34,4.38680464656185
963,83,4.057855438607797
964,69,4.55472933172265
965,111,4.151551413500644
966,62,3.984400736556837
967,56,4.578129807264283
968,112,4.410469694281216
969,74,4.484918078405088
970,72,4.3191090133185615
971,112,4.132250209026312
972,44,4.302222548058379
973,54,4.286682753384947
974,26,4.675712994926321
975,72,4.401635031035834
976,28,4.301034137657763
977,74,4.301230302334867
978,47,4.264424695132669
979,74,4.170105210470114
980,103,4.386994498871341
981,84,4.579420659763817
982,84,4.325991550402716
983,90,4.355992866451164
984,63,4.303737925827703
985,49,4.267105473910129
986,101,4.163656857818574
987,45,4.3687353688702855
988,38,4.122538119936889
989,50,4.144985319428105
990,45,4.32325143089416
991,94,4.262864677759208
992,29,4.0952592761513
993,73,4.42171761035894
994,70,4.20483274199202
995,86,4.059446721133877
996,41,4.523852277410526
997,75,4.170896992440731
998,95,4.236396342834662
999,99,4.238709174960958
1000,121,4.09891340521789
