month,number,mean_distance
1,4,2.9767039367223918
2,4,2.9767039367223918
3,4,2.9767039367223918
4,11,4.019012575676634
5,11,4.019012575676634
6,11,4.019012575676634
7,19,4.526419516310781
8,86,4.85518652228103
9,86,4.85518652228103
10,133,4.928430203772917
11,295,4.994572227685306
12,424,5.073683323388606
