month,number,mean_distance
1,6,8.719872327732283
2,6,8.719872327732283
3,6,8.719872327732283
4,48,10.671849392341896
5,48,10.671849392341896
6,48,10.671849392341896
7,304,9.404411305225944
8,304,9.404411305225944
9,306,9.423479007867476
10,1651,10.66787669716966
11,1680,10.687729786609253
12,1680,10.687729786609253
