month,number,mean_distance
1,1,0.0
2,1,0.0
3,6,2.72746169076783
4,6,2.72746169076783
5,8,3.026986521456416
6,35,4.446735831965123
7,35,4.446735831965123
8,74,4.220409088649639
9,74,4.220409088649639
10,74,4.220409088649639
11,74,4.220409088649639
12,74,4.220409088649639
