month,number,mean_distance
1,9,3.6946780551847667
2,9,3.6946780551847667
3,9,3.6946780551847667
4,40,4.528946192140413
5,40,4.528946192140413
6,48,4.4085026061816
7,179,4.094060083510649
8,179,4.094060083510649
9,204,4.105420555725823
10,517,4.494848217551648
11,517,4.494848217551648
12,544,4.563881579365644
