month,number,mean_distance
1,7,7.401336317187419
2,7,7.401336317187419
3,13,9.450212787821084
4,42,8.302554439098353
5,42,8.302554439098353
6,42,8.302554439098353
7,203,10.486320845614886
8,263,10.820098061862168
9,291,10.862952124893017
10,1225,11.625239794085958
11,1367,11.635852997462248
12,1677,11.320475509686148
