id,status,x,y
1,Status.InterDis,0,0
2,Status.InterDis,1.3545480274784476,-3.1283909630346654
3,Status.InterDis,2.286311189848753,3.308202209633745
4,Status.InterDis,1.754058489949574,2.7157240531959213
5,Status.InterDis,4.425173712767309,-0.31755271195654416
6,Status.InterDis,1.7735491255326572,-3.4141003450770104
7,Status.InterDis,2.9280837890640727,-2.420418499072185
8,Status.Dis,3.4632060148740313,-0.958400937763158
9,Status.InterDis,2.537065070551462,5.211497532408573
10,Status.Dis,2.657521470137047,1.0381134887155472
11,Status.Dis,1.4995693956949934,3.857516910481321
12,Status.Dis,4.736448868398504,0.9354005923208994
13,Status.Dis,6.343899802779697,1.354468204072445
14,Status.Dis,2.5169169787165764,0.8336195446216619
15,Status.Dis,2.6311054168668204,-2.5124918473268973
16,Status.Dis,1.5281873351205661,2.871934385910305
17,Status.Dis,0.3943535047361633,3.761350384017984
18,Status.Dis,0.4324416594035619,-4.333556312167258
19,Status.Dev,0.6968655015750815,5.548383563319156
20,Status.Dis,0.08045476921188864,5.433651957216553
21,Status.Dis,4.021853019782253,-3.5828728923098554
22,Status.Dis,3.2488694806317087,-3.3535707005138566
23,Status.Dis,5.181568465312684,0.453460541429201
24,Status.Dev,3.1692096471098066,2.4820275092690043
25,Status.Dev,3.901340764114394,0.9489233470324002
26,Status.Dis,3.1860502089842386,-3.647567310981893
27,Status.Dis,5.136329467325915,7.081244109566389
28,Status.Dis,1.710677238109558,3.809356263348186
29,Status.Dis,4.292795058133903,-2.213337181968104
30,Status.Dis,4.745274058002837,-2.5051234811678014
31,Status.Dis,2.6772548220768266,-3.5889563792459156
32,Status.Dev,1.998453035196177,2.7530042296580093
33,Status.Dev,4.954977776609691,1.798749350608795
34,Status.Dev,2.3503561458048647,-4.252711834589674
35,Status.Dis,5.855708358521919,-4.325937457326657
36,Status.Dev,4.98526098481799,-1.9474432649818192
37,Status.Dev,4.888781340835915,-1.2820889511760556
38,Status.Dev,3.642443466339327,0.14462775404330805
39,Status.Dev,4.805594170391568,0.6208097430072342
40,Status.Dev,3.141820638321336,-4.650246142136633
41,Status.Dev,5.307806655722093,-2.6391094687044956
42,Status.Dev,1.1034171384788576,-3.135885232783408
43,Status.Dev,3.28425246007458,-6.685021285510762
44,Status.Dev,4.31952939203021,-0.6829669685653837
45,Status.Dev,1.0252648024438173,-3.495791641932779
46,Status.Dev,0.7387332653945338,4.596843620876082
47,Status.Dev,0.60517594468788,3.3013820358247448
48,Status.Dev,1.146637594460757,-4.797752920254584
49,Status.Dev,1.2371613972840747,-3.3033629030720406
50,Status.Dev,2.940688640886187,-0.7591770388054815
51,Status.Dev,1.9838241304531263,1.6318174337232234
52,Status.Dev,0.6795751382996764,3.6908553524192556
53,Status.Dev,4.07345699140464,-0.5114730950726067
54,Status.Dev,2.9311114367660234,1.5846625580963256
55,Status.Dev,1.3617297143339333,3.5763237305625264
56,Status.Dev,2.5255315260623608,-1.588789849157252
57,Status.Dev,1.2560323308718153,-2.217440021662463
58,Status.Dev,0.422231693105983,-4.045620194221198
59,Status.Dev,0.251779886722224,2.074508616012779
60,Status.Dev,4.380831977099281,0.7390498050580286
61,Status.Dev,4.651133964589201,-2.8199856025801764
62,Status.Dev,0.14178709834050326,-4.158704506116198
63,Status.Seed,2.292312562884622,2.5139098435812115
64,Status.Dev,2.154938108667043,2.3409821781127835
65,Status.Seed,2.014058990535156,1.8806219904899255
66,Status.Dev,1.3573179631780754,3.398928577702401
67,Status.Dev,0.095493363925687,3.6315447838456727
68,Status.Dev,3.12278920416415,-0.6437610753678102
69,Status.Seed,2.785820766153437,0.09948805965358656
70,Status.Seed,3.751798293358458,2.7941657436976386
71,Status.Seed,2.6109311616248894,-2.8103957205470405
72,Status.Seed,2.381729982864615,-0.5615293588236188
73,Status.Dev,4.015031736215981,1.5690440153020786
74,Status.Dev,2.222354145171183,0.855952805917113
75,Status.Seed,2.645808332107039,-3.0924945877285843
76,Status.Seed,1.6557276653339048,4.081151241022838
77,Status.Seed,1.2739367647901654,3.7780119154261596
78,Status.Seed,1.7672854742220023,-3.1068185432792212
79,Status.Seed,3.3693977462701454,1.5501995171750076
80,Status.Seed,2.853711373784296,3.500482244726798
81,Status.Seed,3.426370460119669,0.9735837915264087
82,Status.Seed,0.7676804003230762,3.332074328239196
