month,number,mean_distance
1,7,7.91478740200624
2,7,7.91478740200624
3,11,7.611679324204343
4,47,8.554000346262443
5,47,8.554000346262443
6,48,8.386615227946939
7,287,10.867554938212345
8,287,10.867554938212345
9,287,10.867554938212345
10,1560,11.750800144914523
11,1693,11.81463943016273
12,1696,11.817747418677385
