month,number,mean_distance
1,1,0.0
2,8,2.726019077656587
3,8,2.726019077656587
4,8,2.726019077656587
5,57,4.657742512093307
6,57,4.657742512093307
7,79,4.4223767875661135
8,79,4.4223767875661135
9,79,4.4223767875661135
10,79,4.4223767875661135
11,79,4.4223767875661135
12,79,4.4223767875661135
