month,number,mean_distance
1,7,10.04099557550049
2,7,10.04099557550049
3,7,10.04099557550049
4,45,11.094783135035373
5,45,11.094783135035373
6,46,11.147366634926968
7,298,9.404201646340121
8,298,9.404201646340121
9,357,9.250287071585882
10,1542,9.451142066716454
11,1542,9.451142066716454
12,1563,9.491852174896962
