month,number,mean_distance
1,8,4.563924606828899
2,8,4.563924606828899
3,16,4.338990648024238
4,44,4.348175328652625
5,44,4.348175328652625
6,44,4.348175328652625
7,44,4.348175328652625
8,44,4.348175328652625
9,44,4.348175328652625
10,44,4.348175328652625
11,44,4.348175328652625
12,44,4.348175328652625
