month,number,mean_distance
1,6,9.20965256952213
2,6,9.20965256952213
3,6,9.20965256952213
4,40,10.696559146833557
5,40,10.696559146833557
6,46,10.930139287049174
7,277,9.386959893415543
8,277,9.386959893415543
9,291,9.43464861310253
10,1606,11.442622580594856
11,1652,11.431451113286123
12,1657,11.427929014503924
