day,number,mean_distance
193,43,4.8804763322341405
194,43,4.8804763322341405
195,45,4.889433013228801
196,45,4.889433013228801
197,47,4.871096418089612
198,50,4.9172672512458995
199,53,4.941928114837545
200,53,4.941928114837545
201,56,4.973900523943267
202,60,4.962416299976431
203,64,4.911595646521181
204,67,4.978911860503578
205,73,4.9895828734448795
206,82,5.048725689653994
207,92,5.0068242525601026
208,109,5.123351648522444
209,137,5.169361906004301
210,157,5.093868953165718
211,170,5.064938974446022
212,187,5.044210903785633
213,203,5.043865790377741
214,222,5.017501498449256
215,230,5.032294889957299
216,235,5.065277052345286
217,242,5.051397022664172
218,251,5.049579761573947
219,253,5.042957143424042
220,255,5.054540088036462
221,256,5.046187270238602
222,256,5.046187270238602
223,256,5.046187270238602
224,256,5.046187270238602
225,256,5.046187270238602
226,256,5.046187270238602
227,256,5.046187270238602
228,256,5.046187270238602
229,256,5.046187270238602
230,256,5.046187270238602
231,256,5.046187270238602
232,256,5.046187270238602
233,256,5.046187270238602
234,256,5.046187270238602
235,256,5.046187270238602
236,256,5.046187270238602
237,256,5.046187270238602
238,256,5.046187270238602
239,256,5.046187270238602
240,256,5.046187270238602
241,256,5.046187270238602
242,256,5.046187270238602
243,256,5.046187270238602
244,256,5.046187270238602
245,256,5.046187270238602
246,256,5.046187270238602
247,256,5.046187270238602
248,256,5.046187270238602
249,256,5.046187270238602
250,256,5.046187270238602
251,256,5.046187270238602
252,256,5.046187270238602
253,256,5.046187270238602
254,256,5.046187270238602
255,256,5.046187270238602
256,256,5.046187270238602
257,256,5.046187270238602
258,256,5.046187270238602
259,256,5.046187270238602
260,256,5.046187270238602
261,256,5.046187270238602
262,256,5.046187270238602
263,256,5.046187270238602
264,256,5.046187270238602
265,256,5.046187270238602
266,256,5.046187270238602
267,256,5.046187270238602
268,256,5.046187270238602
269,256,5.046187270238602
270,256,5.046187270238602
271,256,5.046187270238602
272,256,5.046187270238602
273,256,5.046187270238602
274,256,5.046187270238602
275,256,5.046187270238602
276,256,5.046187270238602
277,256,5.046187270238602
278,256,5.046187270238602
279,256,5.046187270238602
280,256,5.046187270238602
281,256,5.046187270238602
282,256,5.046187270238602
283,256,5.046187270238602
284,256,5.046187270238602
285,256,5.046187270238602
286,256,5.046187270238602
287,258,5.0470426050042665
288,260,5.054144106278153
289,261,5.052250242615083
290,263,5.052303763512399
291,268,5.05088961425207
292,271,5.024705380402935
293,274,5.027313954221428
294,277,5.039607322647467
295,281,5.039476912974887
296,288,5.019577406075022
297,304,4.998325195996189
298,320,4.988231375186967
299,339,4.990814635538112
300,360,5.003824812313084
301,380,4.9927983362753
302,405,5.003567358480976
303,429,5.036981383431217
304,459,5.074134324374902
305,493,5.078275375609007
306,536,5.055712102134211
307,580,5.081371533881401
308,615,5.084101839360016
309,648,5.074232915039422
310,689,5.104176035489281
311,719,5.099386637054226
312,750,5.110240698949984
313,775,5.1087129833355105
314,805,5.120737712328819
315,822,5.105146956552491
316,840,5.109627450455055
317,853,5.112470731782282
318,863,5.103046685492093
319,867,5.103895052455758
320,870,5.09798675328589
321,874,5.097682281719578
322,875,5.097526589328238
323,876,5.095809743998601
324,877,5.092895086735213
325,877,5.092895086735213
326,877,5.092895086735213
327,877,5.092895086735213
328,877,5.092895086735213
329,877,5.092895086735213
330,877,5.092895086735213
331,877,5.092895086735213
332,877,5.092895086735213
333,877,5.092895086735213
334,877,5.092895086735213
335,877,5.092895086735213
336,877,5.092895086735213
337,877,5.092895086735213
338,877,5.092895086735213
339,877,5.092895086735213
340,877,5.092895086735213
341,877,5.092895086735213
342,877,5.092895086735213
343,877,5.092895086735213
344,877,5.092895086735213
345,877,5.092895086735213
346,877,5.092895086735213
347,877,5.092895086735213
348,877,5.092895086735213
349,877,5.092895086735213
350,877,5.092895086735213
351,877,5.092895086735213
352,877,5.092895086735213
353,877,5.092895086735213
354,877,5.092895086735213
355,877,5.092895086735213
356,877,5.092895086735213
357,877,5.092895086735213
358,877,5.092895086735213
359,877,5.092895086735213
360,877,5.092895086735213
