month,number,mean_distance
1,7,5.846258711324473
2,7,5.846258711324473
3,7,5.846258711324473
4,7,5.846258711324473
5,53,6.485330553560164
6,53,6.485330553560164
7,58,6.382396466076114
8,268,5.30604121603479
9,268,5.30604121603479
10,268,5.30604121603479
11,268,5.30604121603479
12,268,5.30604121603479
