month,number,mean_distance
1,6,3.46647956723791
2,6,3.46647956723791
3,6,3.46647956723791
4,35,3.9718598095397875
5,35,3.9718598095397875
6,35,3.9718598095397875
7,35,3.9718598095397875
8,35,3.9718598095397875
9,35,3.9718598095397875
10,35,3.9718598095397875
11,35,3.9718598095397875
12,35,3.9718598095397875
