day,number,mean_distance
113,22,5.392013585888519
114,22,5.392013585888519
115,22,5.392013585888519
116,22,5.392013585888519
117,22,5.392013585888519
118,22,5.392013585888519
119,22,5.392013585888519
120,22,5.392013585888519
121,22,5.392013585888519
122,22,5.392013585888519
123,22,5.392013585888519
124,22,5.392013585888519
125,22,5.392013585888519
126,22,5.392013585888519
127,22,5.392013585888519
128,22,5.392013585888519
129,22,5.392013585888519
130,22,5.392013585888519
131,22,5.392013585888519
132,22,5.392013585888519
133,22,5.392013585888519
134,22,5.392013585888519
135,22,5.392013585888519
136,22,5.392013585888519
137,22,5.392013585888519
138,22,5.392013585888519
139,22,5.392013585888519
140,22,5.392013585888519
141,22,5.392013585888519
142,22,5.392013585888519
143,22,5.392013585888519
144,22,5.392013585888519
145,22,5.392013585888519
146,22,5.392013585888519
147,22,5.392013585888519
148,22,5.392013585888519
149,26,5.393599799884165
150,32,5.329218368191202
151,32,5.329218368191202
152,36,5.314419544298865
153,39,5.2740951359749
154,39,5.2740951359749
155,43,5.220217029341416
156,45,5.169307736359634
157,45,5.169307736359634
158,45,5.169307736359634
159,45,5.169307736359634
160,45,5.169307736359634
161,45,5.169307736359634
162,45,5.169307736359634
163,45,5.169307736359634
164,45,5.169307736359634
165,45,5.169307736359634
166,45,5.169307736359634
167,45,5.169307736359634
168,45,5.169307736359634
169,45,5.169307736359634
170,45,5.169307736359634
171,45,5.169307736359634
172,45,5.169307736359634
173,45,5.169307736359634
174,45,5.169307736359634
175,45,5.169307736359634
176,45,5.169307736359634
177,45,5.169307736359634
178,45,5.169307736359634
179,45,5.169307736359634
180,45,5.169307736359634
181,45,5.169307736359634
182,45,5.169307736359634
183,45,5.169307736359634
184,45,5.169307736359634
185,45,5.169307736359634
186,45,5.169307736359634
187,45,5.169307736359634
188,45,5.169307736359634
189,45,5.169307736359634
190,45,5.169307736359634
191,45,5.169307736359634
192,45,5.169307736359634
193,45,5.169307736359634
194,45,5.169307736359634
195,45,5.169307736359634
196,45,5.169307736359634
197,45,5.169307736359634
198,45,5.169307736359634
199,45,5.169307736359634
200,45,5.169307736359634
201,45,5.169307736359634
202,45,5.169307736359634
203,45,5.169307736359634
204,45,5.169307736359634
205,45,5.169307736359634
206,45,5.169307736359634
207,45,5.169307736359634
208,45,5.169307736359634
209,45,5.169307736359634
210,45,5.169307736359634
211,45,5.169307736359634
212,45,5.169307736359634
213,45,5.169307736359634
214,45,5.169307736359634
215,45,5.169307736359634
216,45,5.169307736359634
217,45,5.169307736359634
218,45,5.169307736359634
219,45,5.169307736359634
220,45,5.169307736359634
221,45,5.169307736359634
222,45,5.169307736359634
223,45,5.169307736359634
224,45,5.169307736359634
225,45,5.169307736359634
226,45,5.169307736359634
227,45,5.169307736359634
228,45,5.169307736359634
229,45,5.169307736359634
230,45,5.169307736359634
231,45,5.169307736359634
232,45,5.169307736359634
233,45,5.169307736359634
234,45,5.169307736359634
235,45,5.169307736359634
236,45,5.169307736359634
237,46,5.189284157785684
238,48,5.220320475095916
239,53,5.37005801637488
240,62,5.605023399553447
241,74,5.700755102413666
242,89,5.811126013465807
243,97,5.851263021912116
244,110,5.978030095951522
245,130,5.999493947425515
246,154,6.084902795422753
247,174,6.112464954814098
248,188,6.124654823543821
249,206,6.12964307899943
250,227,6.184284895530375
251,238,6.178197130708591
252,248,6.204583522137776
253,262,6.202239238866172
254,268,6.1890848063399355
255,276,6.214252568959503
256,282,6.224972983884636
257,284,6.2319522619224825
258,286,6.228872971056998
259,291,6.233488573592016
260,292,6.2292766953030485
261,294,6.230471714499575
262,294,6.230471714499575
263,294,6.230471714499575
264,294,6.230471714499575
265,294,6.230471714499575
266,294,6.230471714499575
267,294,6.230471714499575
268,294,6.230471714499575
269,294,6.230471714499575
270,294,6.230471714499575
271,294,6.230471714499575
272,294,6.230471714499575
273,294,6.230471714499575
274,294,6.230471714499575
275,294,6.230471714499575
276,294,6.230471714499575
277,294,6.230471714499575
278,294,6.230471714499575
279,294,6.230471714499575
280,294,6.230471714499575
281,294,6.230471714499575
282,294,6.230471714499575
283,294,6.230471714499575
284,294,6.230471714499575
285,294,6.230471714499575
286,294,6.230471714499575
287,294,6.230471714499575
288,294,6.230471714499575
289,294,6.230471714499575
290,294,6.230471714499575
291,294,6.230471714499575
292,294,6.230471714499575
293,294,6.230471714499575
294,294,6.230471714499575
295,294,6.230471714499575
296,294,6.230471714499575
297,294,6.230471714499575
298,294,6.230471714499575
299,294,6.230471714499575
300,294,6.230471714499575
301,294,6.230471714499575
302,294,6.230471714499575
303,294,6.230471714499575
304,294,6.230471714499575
305,294,6.230471714499575
306,294,6.230471714499575
307,294,6.230471714499575
308,294,6.230471714499575
309,294,6.230471714499575
310,294,6.230471714499575
311,294,6.230471714499575
312,294,6.230471714499575
313,294,6.230471714499575
314,294,6.230471714499575
315,294,6.230471714499575
316,294,6.230471714499575
317,294,6.230471714499575
318,294,6.230471714499575
319,294,6.230471714499575
320,294,6.230471714499575
321,294,6.230471714499575
322,294,6.230471714499575
323,294,6.230471714499575
324,294,6.230471714499575
325,294,6.230471714499575
326,294,6.230471714499575
327,294,6.230471714499575
328,294,6.230471714499575
329,295,6.227460754321835
330,295,6.227460754321835
331,296,6.2347387316426275
332,301,6.214689437594286
333,305,6.212036677622211
334,311,6.205231116761762
335,319,6.198801772524321
336,327,6.188147250971172
337,333,6.1948375510724185
338,344,6.199132979741626
339,369,6.197023260317505
340,404,6.244751998738514
341,456,6.246185303074524
342,518,6.307449996010157
343,579,6.340846992756937
344,638,6.398575610382416
345,701,6.447940419328657
346,756,6.47993959206012
347,812,6.508367551530363
348,860,6.508229050524629
349,919,6.5217007274332275
350,940,6.530223923792271
351,961,6.532210175603407
352,985,6.5411604243263675
353,1001,6.544041890700271
354,1015,6.5562865698618085
355,1023,6.5578191998317745
356,1030,6.562047819875674
357,1037,6.563373259561187
358,1042,6.572745013998732
359,1044,6.576167686002925
360,1047,6.573713293276946
