1,1,1,Status.InterDis,0,0
2,2,1,Status.InterDis,1.780945086144194,3.896345485748243
3,3,1,Status.InterDis,2.8131193108049164,3.4553490325357306
4,4,1,Status.InterDis,3.3839005207997315,3.5146638026833035
5,5,1,Status.InterDis,3.6106638913415288,3.4617524863072573
6,6,1,Status.InterDis,1.9776977828937439,3.658744842110719
7,7,1,Status.InterDis,3.322315469187346,3.1529371467569733
8,8,1,Status.InterDis,4.335678480157889,2.326960478203057
9,9,1,Status.InterDis,4.73379416588204,0.2215532020463569
10,10,1,Status.InterDis,4.915660449000033,0.0934278900236965
11,11,1,Status.InterDis,3.9435829721591062,3.373964005035454
12,12,1,Status.InterDis,2.648932633486094,2.7519313775447727
13,13,1,Status.InterDis,0.8459972037198344,4.218376960442463
14,14,1,Status.InterDis,4.764158351386487,4.355474940569676
15,15,1,Status.InterDis,2.277612117526922,3.253065633889482
16,16,1,Status.InterDis,3.070712803542415,2.272910650764884
17,17,1,Status.InterDis,4.180207093512527,3.0215851229145927
18,18,1,Status.InterDis,4.442871711235198,0.44885100772976383
19,19,1,Status.InterDis,3.721687909947725,1.195226282114486
20,20,1,Status.InterDis,3.532642481600925,1.5015987021309314
21,21,1,Status.InterDis,0.781674045675912,5.036283731124736
22,22,1,Status.InterDis,3.296892304118104,2.5301846959448553
23,23,1,Status.InterDis,2.756915689608111,3.106986768565013
24,24,1,Status.InterDis,1.2146003397511533,4.051302399336076
25,25,1,Status.InterDis,4.321756599306849,2.5004544330297787
26,26,1,Status.InterDis,5.457268139297449,0.8748379923693342
27,27,1,Status.InterDis,1.0534219320874452,4.088229884943628
28,28,1,Status.InterDis,4.72918793250303,0.010262193946091763
29,29,1,Status.InterDis,1.5751802468213032,3.609473254143844
30,30,1,Status.InterDis,4.405047388361452,1.2462371736860005
31,31,1,Status.InterDis,3.9982517660135772,2.4037050034083203
32,32,1,Status.InterDis,5.65731236347593,0.21530172324924154
33,33,1,Status.InterDis,1.8448941681635391,5.352119079897067
34,34,1,Status.InterDis,0.6784544440866142,4.5534163341475
35,35,1,Status.InterDis,4.563882602149439,3.8176206421278427
36,36,1,Status.InterDis,1.473517734085487,5.234486608507844
37,37,1,Status.InterDis,1.8877805999200497,4.440802429482933
38,38,1,Status.InterDis,3.6352605708408703,3.766433889220671
39,39,1,Status.InterDis,3.0296902597274573,3.865178202984241
40,40,1,Status.InterDis,3.931008598118209,1.672299483892768
41,41,1,Status.InterDis,2.8449840621340035,2.7582179190496405
42,42,1,Status.InterDis,2.248393798199558,4.860588870572709
43,43,1,Status.InterDis,4.714415006830935,3.5061771095190712
44,44,1,Status.InterDis,5.463630107694445,1.3445399934749833
45,45,1,Status.InterDis,4.83609920210673,1.8679366568841012
46,46,1,Status.InterDis,4.739141968729297,0.41765644278578207
47,47,1,Status.InterDis,4.399300533182342,1.6777354534564841
48,48,1,Status.InterDis,4.573431576087387,2.5040824060200904
49,49,1,Status.InterDis,0.6093327081331189,4.879852557901913
50,50,1,Status.InterDis,4.356044268200388,2.8475950718697898
51,51,1,Status.InterDis,3.892661970493156,1.293160183536796
