month,number,mean_distance
1,8,5.03861513331486
2,8,5.03861513331486
3,8,5.03861513331486
4,50,5.425663753986788
5,50,5.425663753986788
6,50,5.425663753986788
7,50,5.425663753986788
8,50,5.425663753986788
9,50,5.425663753986788
10,78,5.757971939429298
11,274,6.337969953072496
12,274,6.337969953072496
